ref	object	object_type	peeled_object	peeled_type	created_at	subject	original_url	commit_url
refs/tags/fuse_2_2_merge1	703028c763ccfa99709e12dcfe3255d5b4a8d2c1	commit			2005-03-20T20:19:21Z	fix	https://github.com/extfuse/libfuse/releases/tag/fuse_2_2_merge1	https://github.com/extfuse/libfuse/commit/703028c763ccfa99709e12dcfe3255d5b4a8d2c1
refs/tags/fuse_2_2_merge2	967fd0119b3639db61fd710a2e95dfc21b93760c	commit			2005-03-25T11:56:38Z	add docs	https://github.com/extfuse/libfuse/releases/tag/fuse_2_2_merge2	https://github.com/extfuse/libfuse/commit/967fd0119b3639db61fd710a2e95dfc21b93760c
refs/tags/fuse_2_2_merge3	33d1cfc63c8fd0bbfd85a7b90e8b1fc7b557bc9f	commit			2005-03-31T19:07:15Z	fix	https://github.com/extfuse/libfuse/releases/tag/fuse_2_2_merge3	https://github.com/extfuse/libfuse/commit/33d1cfc63c8fd0bbfd85a7b90e8b1fc7b557bc9f
refs/tags/fuse_2_2_pre1	64107a63bef661b0ba53744bed84f7cd89c84c93	commit			2005-01-09T12:38:25Z	fix	https://github.com/extfuse/libfuse/releases/tag/fuse_2_2_pre1	https://github.com/extfuse/libfuse/commit/64107a63bef661b0ba53744bed84f7cd89c84c93
refs/tags/fuse_2_2_pre4	c2e960e6dfb5e7dfd5b33e3b0f5939577c12f25f	commit			2005-01-17T13:05:21Z	released 2.2-pre4	https://github.com/extfuse/libfuse/releases/tag/fuse_2_2_pre4	https://github.com/extfuse/libfuse/commit/c2e960e6dfb5e7dfd5b33e3b0f5939577c12f25f
refs/tags/fuse_2_2_pre5	64074146d6c768153f96bc67fe6eeb7243830f26	commit			2005-01-20T08:48:11Z	new release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_2_pre5	https://github.com/extfuse/libfuse/commit/64074146d6c768153f96bc67fe6eeb7243830f26
refs/tags/fuse_2_2_pre6	d48d5f7b6084ec71aeb1d5a1203431b0396b0e01	commit			2005-01-26T20:43:41Z	released 2.2-pre6	https://github.com/extfuse/libfuse/releases/tag/fuse_2_2_pre6	https://github.com/extfuse/libfuse/commit/d48d5f7b6084ec71aeb1d5a1203431b0396b0e01
refs/tags/fuse_2_3_0	5647855a7ddd322e0e9ced1134e5ea6cc100904e	commit			2005-06-02T10:29:00Z	released 2.3.0	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_0	https://github.com/extfuse/libfuse/commit/5647855a7ddd322e0e9ced1134e5ea6cc100904e
refs/tags/fuse_2_3_pre1	7ff715cf59da48707ae776b235beb25175ff632c	commit			2005-03-31T21:30:34Z	version change	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_pre1	https://github.com/extfuse/libfuse/commit/7ff715cf59da48707ae776b235beb25175ff632c
refs/tags/fuse_2_3_pre2	91b5e9932f5b2a995d8234ff2c24170db5c78e93	commit			2005-04-01T21:09:43Z	change version	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_pre2	https://github.com/extfuse/libfuse/commit/91b5e9932f5b2a995d8234ff2c24170db5c78e93
refs/tags/fuse_2_3_pre3	30e093a32e4c9d0ebb803e0cc7e722dc909649ce	commit			2005-04-03T17:44:54Z	fix	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_pre3	https://github.com/extfuse/libfuse/commit/30e093a32e4c9d0ebb803e0cc7e722dc909649ce
refs/tags/fuse_2_3_pre4	432d618289bb46840a08454a210924dd84dc765f	commit			2005-04-07T15:56:13Z	fuse-2.3-pre4	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_pre4	https://github.com/extfuse/libfuse/commit/432d618289bb46840a08454a210924dd84dc765f
refs/tags/fuse_2_3_pre5	3efcb5658dced829d07253b973e2395d2affbccf	commit			2005-04-23T13:34:29Z	release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_pre5	https://github.com/extfuse/libfuse/commit/3efcb5658dced829d07253b973e2395d2affbccf
refs/tags/fuse_2_3_pre6	cb6413a37468bf2d2008c6109fddf216ca79b87f	commit			2005-04-29T08:16:20Z	new release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_pre6	https://github.com/extfuse/libfuse/commit/cb6413a37468bf2d2008c6109fddf216ca79b87f
refs/tags/fuse_2_3_pre7	0b9a06efb8fa6fa242a8d7483e596dbd88317377	commit			2005-05-09T09:05:49Z	release 2.3-pre7	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_pre7	https://github.com/extfuse/libfuse/commit/0b9a06efb8fa6fa242a8d7483e596dbd88317377
refs/tags/fuse_2_3_rc1	eb009c4336eb12bb687a5aa760cd4d319441f9e2	commit			2005-05-12T15:01:17Z	released 2.3-rc1	https://github.com/extfuse/libfuse/releases/tag/fuse_2_3_rc1	https://github.com/extfuse/libfuse/commit/eb009c4336eb12bb687a5aa760cd4d319441f9e2
refs/tags/fuse_2_4_0	f2491129cf48e1d7d4ec8906157870a527f2eed0	commit			2005-10-04T10:10:41Z	fix date	https://github.com/extfuse/libfuse/releases/tag/fuse_2_4_0	https://github.com/extfuse/libfuse/commit/f2491129cf48e1d7d4ec8906157870a527f2eed0
refs/tags/fuse_2_4_0_pre2	2277ecc77b79c45bc6605673f001cabd6f4974f7	commit			2005-09-08T15:34:44Z	2.4.0-pre2	https://github.com/extfuse/libfuse/releases/tag/fuse_2_4_0_pre2	https://github.com/extfuse/libfuse/commit/2277ecc77b79c45bc6605673f001cabd6f4974f7
refs/tags/fuse_2_4_0_rc1	c6931a932cd58604250f4dbb42a4d9c5420adf2b	commit			2005-09-26T14:58:35Z	fix	https://github.com/extfuse/libfuse/releases/tag/fuse_2_4_0_rc1	https://github.com/extfuse/libfuse/commit/c6931a932cd58604250f4dbb42a4d9c5420adf2b
refs/tags/fuse_2_4_1	c9daeb1e8d724c9015c8b363975261cf9b0d2fdb	commit			2005-10-17T10:19:21Z	version change	https://github.com/extfuse/libfuse/releases/tag/fuse_2_4_1	https://github.com/extfuse/libfuse/commit/c9daeb1e8d724c9015c8b363975261cf9b0d2fdb
refs/tags/fuse_2_4_2	968f7b933137b49467446283f3f6f17fc3ff993e	commit			2005-11-22T21:45:33Z	new version	https://github.com/extfuse/libfuse/releases/tag/fuse_2_4_2	https://github.com/extfuse/libfuse/commit/968f7b933137b49467446283f3f6f17fc3ff993e
refs/tags/fuse_2_5_0	75bb0deaf170b5aa1894de324139196310509ccc	commit			2006-01-14T18:38:54Z	new release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_5_0	https://github.com/extfuse/libfuse/commit/75bb0deaf170b5aa1894de324139196310509ccc
refs/tags/fuse_2_5_0_pre1	3b534a478324b360d2a9804a28c2a49e06176f30	commit			2005-12-09T20:09:42Z	new version	https://github.com/extfuse/libfuse/releases/tag/fuse_2_5_0_pre1	https://github.com/extfuse/libfuse/commit/3b534a478324b360d2a9804a28c2a49e06176f30
refs/tags/fuse_2_5_0_pre2	e07b1a2ab1930a4a2a4f288abb20ece1ac23537f	commit			2006-01-09T14:46:10Z	new release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_5_0_pre2	https://github.com/extfuse/libfuse/commit/e07b1a2ab1930a4a2a4f288abb20ece1ac23537f
refs/tags/fuse_2_5_2	db207ea2cdaf1493b877efedce480e96b43d3f9a	commit			2006-02-02T16:53:06Z	release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_5_2	https://github.com/extfuse/libfuse/commit/db207ea2cdaf1493b877efedce480e96b43d3f9a
refs/tags/fuse_2_5_3	d7c3355242f7b5bc144934c97b17ce00835d9bc3	commit			2006-04-10T08:56:41Z	new version	https://github.com/extfuse/libfuse/releases/tag/fuse_2_5_3	https://github.com/extfuse/libfuse/commit/d7c3355242f7b5bc144934c97b17ce00835d9bc3
refs/tags/fuse_2_6_0	e414a2ff2cc5ba3bf618a3674a0a0a8408ad0470	commit			2006-10-22T11:29:14Z	new release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_0	https://github.com/extfuse/libfuse/commit/e414a2ff2cc5ba3bf618a3674a0a0a8408ad0470
refs/tags/fuse_2_6_0_pre1	e109e285e0dc76c86830d9242084cd7638ff5752	commit			2006-02-20T11:06:20Z	new prerelease	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_0_pre1	https://github.com/extfuse/libfuse/commit/e109e285e0dc76c86830d9242084cd7638ff5752
refs/tags/fuse_2_6_0_pre2	9db31dc1cff5ae2e854649f039f319d45eb58cf3	commit			2006-03-16T14:43:28Z	new release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_0_pre2	https://github.com/extfuse/libfuse/commit/9db31dc1cff5ae2e854649f039f319d45eb58cf3
refs/tags/fuse_2_6_0_pre3	ec3f6e4c0d5b3f1a1f91cf2a35a818ca9973fc6f	commit			2006-06-29T15:13:35Z	*** empty log message ***	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_0_pre3	https://github.com/extfuse/libfuse/commit/ec3f6e4c0d5b3f1a1f91cf2a35a818ca9973fc6f
refs/tags/fuse_2_6_0_rc1	0c59ebfc9b811c60fcf808a5de33320eeeb394af	commit			2006-09-10T20:53:36Z	ulockmgr	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_0_rc1	https://github.com/extfuse/libfuse/commit/0c59ebfc9b811c60fcf808a5de33320eeeb394af
refs/tags/fuse_2_6_0_rc2	ff1e0d476dd531bb32fc5d132985223fb48e463f	commit			2006-10-01T14:42:02Z	new release candidate	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_0_rc2	https://github.com/extfuse/libfuse/commit/ff1e0d476dd531bb32fc5d132985223fb48e463f
refs/tags/fuse_2_6_0_rc3	12e5c98d0606df60ee198de0f394f0c5d4c7caaa	commit			2006-10-16T09:06:26Z	cleanups + new release candidate	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_0_rc3	https://github.com/extfuse/libfuse/commit/12e5c98d0606df60ee198de0f394f0c5d4c7caaa
refs/tags/fuse_2_6_1	d66695521fbc77c5213c7c9bdb086abbee3773ee	commit			2006-12-01T14:54:55Z	new release	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_1	https://github.com/extfuse/libfuse/commit/d66695521fbc77c5213c7c9bdb086abbee3773ee
refs/tags/fuse_2_6_2	14a4d347661a3dd93e511ba1b34288db15963a64	commit			2007-01-28T23:15:00Z	kernel: sync with mainline, support 2.6.20	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_2	https://github.com/extfuse/libfuse/commit/14a4d347661a3dd93e511ba1b34288db15963a64
refs/tags/fuse_2_6_3	47f91164c597af69cc4b2a634aa8b74c2891680f	commit			2007-02-04T13:46:48Z	fix fuseblk compilation	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_3	https://github.com/extfuse/libfuse/commit/47f91164c597af69cc4b2a634aa8b74c2891680f
refs/tags/fuse_2_6_4	b179843f8b8613a4ec53092c4d65e382cb712247	commit			2007-04-27T19:16:07Z	Released 2.6.4	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_4	https://github.com/extfuse/libfuse/commit/b179843f8b8613a4ec53092c4d65e382cb712247
refs/tags/fuse_2_6_5	0a0db26bd269562676b6251e8347f4b89907ace3	commit			2007-04-29T09:11:44Z	Released 2.6.5	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_5	https://github.com/extfuse/libfuse/commit/0a0db26bd269562676b6251e8347f4b89907ace3
refs/tags/fuse_2_6_merge1	1035b38a9a89713d50dcec6451fc5d3d77760686	commit			2007-01-19T17:26:16Z	Build fix for 2.6.16 vanila and 2.6.15 FC5 kernels	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_merge1	https://github.com/extfuse/libfuse/commit/1035b38a9a89713d50dcec6451fc5d3d77760686
refs/tags/fuse_2_6_merge2	9462fbfb3c8265bf3d018934c98732c99ce15521	commit			2007-02-03T10:40:12Z	make it compile on "strange" kernels	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_merge2	https://github.com/extfuse/libfuse/commit/9462fbfb3c8265bf3d018934c98732c99ce15521
refs/tags/fuse_2_6_merge3	ecfbf168951689ef12182d46aa4bf3b595996396	commit			2007-03-05T11:37:52Z	mount.fuse should use /bin/bash.  Debian Bug#413403	https://github.com/extfuse/libfuse/releases/tag/fuse_2_6_merge3	https://github.com/extfuse/libfuse/commit/ecfbf168951689ef12182d46aa4bf3b595996396
refs/tags/fuse_2_7_0	d4428a57bc961d0ec23626cb066735ebb70b0621	commit			2007-07-02T11:29:19Z	Released 2.7.0	https://github.com/extfuse/libfuse/releases/tag/fuse_2_7_0	https://github.com/extfuse/libfuse/commit/d4428a57bc961d0ec23626cb066735ebb70b0621
refs/tags/fuse_2_7_0_rc1	56ef5d3a1d2b56fa6a0c60f2d8df1393784aa90e	commit			2007-05-03T11:56:02Z	fix	https://github.com/extfuse/libfuse/releases/tag/fuse_2_7_0_rc1	https://github.com/extfuse/libfuse/commit/56ef5d3a1d2b56fa6a0c60f2d8df1393784aa90e
refs/tags/fuse_2_7_1	f6fc1280f9ef5a2833abca56c976cf5fb046dfa5	commit			2007-10-16T16:57:25Z	add Doxyfile to EXTRA_DIST	https://github.com/extfuse/libfuse/releases/tag/fuse_2_7_1	https://github.com/extfuse/libfuse/commit/f6fc1280f9ef5a2833abca56c976cf5fb046dfa5
refs/tags/fuse_2_7_2	a203851326b38162f61ea4f79941756ad1c2d021	commit			2007-12-17T13:27:44Z	Released 2.7.2	https://github.com/extfuse/libfuse/releases/tag/fuse_2_7_2	https://github.com/extfuse/libfuse/commit/a203851326b38162f61ea4f79941756ad1c2d021
refs/tags/fuse_2_7_2_before_indent	918f0ad95b73e506d20488cb8ddd35d1a2524c7c	commit			2007-12-12T11:53:38Z	Disable old symbol versions if __UCLIBC__ is defined	https://github.com/extfuse/libfuse/releases/tag/fuse_2_7_2_before_indent	https://github.com/extfuse/libfuse/commit/918f0ad95b73e506d20488cb8ddd35d1a2524c7c
refs/tags/fuse_2_7_3	bf67154ab44944e69f92573837f15ddbaac1f3a9	tag	4a541a9617e2f6cf6762d78dd8554d7b92e09485	commit	2011-05-05T15:51:01+02:00	Released 2.7.3	https://github.com/extfuse/libfuse/releases/tag/fuse_2_7_3	https://github.com/extfuse/libfuse/commit/4a541a9617e2f6cf6762d78dd8554d7b92e09485
refs/tags/fuse_2_7_4	c301a0fb414260a551f46dcbfd8e35dde36e84b5	commit			2008-07-25T18:16:36Z	Update kernel module to compile with 2.6.26	https://github.com/extfuse/libfuse/releases/tag/fuse_2_7_4	https://github.com/extfuse/libfuse/commit/c301a0fb414260a551f46dcbfd8e35dde36e84b5
refs/tags/fuse_2_7_5	c6cc2b46a6aa5ddb2e1e51744b765574fcf2f415	commit			2010-01-26T21:15:44Z	* Released 2.7.5	https://github.com/extfuse/libfuse/releases/tag/fuse_2_7_5	https://github.com/extfuse/libfuse/commit/c6cc2b46a6aa5ddb2e1e51744b765574fcf2f415
refs/tags/fuse_2_8_0	697237681259821d3e26162186f2ed8d17cb8b22	commit			2009-08-18T16:13:33Z	* Add missing fuse_session_data to versionscript	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_0	https://github.com/extfuse/libfuse/commit/697237681259821d3e26162186f2ed8d17cb8b22
refs/tags/fuse_2_8_0_pre2	f9fa25e977d523c0d01200edc01b21cc2835c66c	commit			2009-01-05T15:43:58Z	Released 2.8.0-pre2	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_0_pre2	https://github.com/extfuse/libfuse/commit/f9fa25e977d523c0d01200edc01b21cc2835c66c
refs/tags/fuse_2_8_1	003bbc6ad300643fe6947d8e2db119ad8050e44f	commit			2009-09-11T10:48:52Z	* Released 2.8.1	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_1	https://github.com/extfuse/libfuse/commit/003bbc6ad300643fe6947d8e2db119ad8050e44f
refs/tags/fuse_2_8_2	054635595a6dae38c56a2592d9ecc5987e841afd	commit			2010-01-26T20:46:45Z	* Released 2.8.2	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_2	https://github.com/extfuse/libfuse/commit/054635595a6dae38c56a2592d9ecc5987e841afd
refs/tags/fuse_2_8_3	96fd197a5ee0c3a94a317f04e0d2c088fc20d039	commit			2010-02-01T15:01:24Z	add bug report credits	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_3	https://github.com/extfuse/libfuse/commit/96fd197a5ee0c3a94a317f04e0d2c088fc20d039
refs/tags/fuse_2_8_4	754c488d9805be4861388d4733440a36fe6468bc	commit			2010-04-26T15:29:08Z	* Fix checking for symlinks in umount from /tmp.  Reported by Al Viro	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_4	https://github.com/extfuse/libfuse/commit/754c488d9805be4861388d4733440a36fe6468bc
refs/tags/fuse_2_8_5	6d5fe8563b939be30333737fc05cdbc7af521f3a	commit			2010-09-28T11:25:16+02:00	actually change the versions	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_5	https://github.com/extfuse/libfuse/commit/6d5fe8563b939be30333737fc05cdbc7af521f3a
refs/tags/fuse_2_8_6	1164b02fc8303b1ff748f2d5f8af71450cc430d1	tag	d83caf3f072d1f13464d96368422519053a3fe28	commit	2011-09-13T10:58:23+02:00	fuse 2.8.6	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_6	https://github.com/extfuse/libfuse/commit/d83caf3f072d1f13464d96368422519053a3fe28
refs/tags/fuse_2_8_7	f6c3524f00b432221a0941cc52cacae1d756e577	commit			2012-01-25T18:07:51+01:00	Released 2.8.7	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_7	https://github.com/extfuse/libfuse/commit/f6c3524f00b432221a0941cc52cacae1d756e577
refs/tags/fuse_2_8_start	6889e443c5f08fe5972b0eb0fe58a269a5da922b	commit			2008-02-05T03:47:26Z	lib/mount_bsd.c: fix typo	https://github.com/extfuse/libfuse/releases/tag/fuse_2_8_start	https://github.com/extfuse/libfuse/commit/6889e443c5f08fe5972b0eb0fe58a269a5da922b
refs/tags/fuse_2_9_0	acc5c79dd60c1c2aa528743394e3a9fad7f5def3	commit			2012-04-20T16:30:05+02:00	Released 2.9.0	https://github.com/extfuse/libfuse/releases/tag/fuse_2_9_0	https://github.com/extfuse/libfuse/commit/acc5c79dd60c1c2aa528743394e3a9fad7f5def3
refs/tags/fuse_2_9_1	1186ccaa8d5f0fb3fed384781ec9e89dd8060202	commit			2012-07-19T15:22:38+02:00	Released 2.9.1	https://github.com/extfuse/libfuse/releases/tag/fuse_2_9_1	https://github.com/extfuse/libfuse/commit/1186ccaa8d5f0fb3fed384781ec9e89dd8060202
refs/tags/fuse_2_9_2	ad38195a88c80d73cb46507851ebb870f3bd588d	commit			2012-10-01T19:56:49+02:00	Released 2.9.2	https://github.com/extfuse/libfuse/releases/tag/fuse_2_9_2	https://github.com/extfuse/libfuse/commit/ad38195a88c80d73cb46507851ebb870f3bd588d
refs/tags/fuse_2_9_3	d44bf3a4ac1ce1b56672ac9ae4a5caa3a8ee6844	commit			2013-07-01T10:48:51+02:00	Released 2.9.3	https://github.com/extfuse/libfuse/releases/tag/fuse_2_9_3	https://github.com/extfuse/libfuse/commit/d44bf3a4ac1ce1b56672ac9ae4a5caa3a8ee6844
refs/tags/fuse_2_9_4	6adcb719a933a31013c73fda8e0ccb0e13b45e58	commit			2015-05-22T11:24:02+02:00	Released 2.9.4	https://github.com/extfuse/libfuse/releases/tag/fuse_2_9_4	https://github.com/extfuse/libfuse/commit/6adcb719a933a31013c73fda8e0ccb0e13b45e58
refs/tags/fuse_2_9_5	dbbe46676a610d9d607430c19e09afe5a271259f	tag	1ac9ca5636f3309b86eab007dfe863d14f52e329	commit	2016-01-14T11:21:00-08:00	Tagged release 2.9.5	https://github.com/extfuse/libfuse/releases/tag/fuse_2_9_5	https://github.com/extfuse/libfuse/commit/1ac9ca5636f3309b86eab007dfe863d14f52e329
refs/tags/fuse_2_9_start	6433d1b8cbd8c7befaf50922858632daf2b33c8f	commit			2010-06-01T09:45:52Z	* Remove "chmod root" from install of fusermount	https://github.com/extfuse/libfuse/releases/tag/fuse_2_9_start	https://github.com/extfuse/libfuse/commit/6433d1b8cbd8c7befaf50922858632daf2b33c8f
refs/tags/fuse_3_0_start	1186ccaa8d5f0fb3fed384781ec9e89dd8060202	commit			2012-07-19T15:22:38+02:00	Released 2.9.1	https://github.com/extfuse/libfuse/releases/tag/fuse_3_0_start	https://github.com/extfuse/libfuse/commit/1186ccaa8d5f0fb3fed384781ec9e89dd8060202
refs/tags/start	bc22e7bec727bc72d91a3001fbda976f1adf352d	commit			2001-10-23T19:26:04Z	Imported sources	https://github.com/extfuse/libfuse/releases/tag/start	https://github.com/extfuse/libfuse/commit/bc22e7bec727bc72d91a3001fbda976f1adf352d
